type	latitude	longitude	altitude (m)	name
T	11.935947597	108.260689677	1295.3	
T	11.935947597	108.260919476	1304.0	
T	11.935947597	108.261149275	1314.7	
T	11.935947597	108.261379074	1325.4	
T	11.935947597	108.261608872	1336.0	
T	11.935947597	108.261838671	1340.7	
T	11.935947597	108.262068470	1343.3	
T	11.935947597	108.262298269	1345.9	
T	11.935947596	108.262528068	1348.4	
T	11.935947596	108.262757866	1350.6	
T	11.935947596	108.262987665	1352.8	
T	11.935947596	108.263217464	1355.0	
T	11.935947596	108.263447263	1358.0	
T	11.935947596	108.263677061	1361.7	
T	11.935947596	108.263906860	1365.3	
T	11.935947596	108.264136659	1369.0	
T	11.935947596	108.264366458	1373.7	
T	11.935947596	108.264596257	1378.5	
T	11.935947596	108.264826055	1383.3	
T	11.935947595	108.265055854	1388.6	
T	11.935947595	108.265285653	1395.3	
T	11.935947595	108.265515452	1402.1	
T	11.935947595	108.265745251	1408.8	
T	11.935947595	108.265975049	1413.5	
T	11.935947595	108.266204848	1417.1	
T	11.935947595	108.266434647	1420.7	
T	11.935947595	108.266664446	1424.2	
T	11.935947595	108.266894244	1421.0	
T	11.935947595	108.267124043	1417.7	
T	11.935947594	108.267353842	1414.4	
T	11.935947594	108.267583641	1411.1	
T	11.935947594	108.267813440	1407.7	
T	11.935947594	108.268043238	1404.3	
T	11.935947594	108.268273037	1400.9	
T	11.935947594	108.268502836	1397.5	
T	11.935947594	108.268732635	1394.1	
T	11.935947594	108.268962434	1390.7	
T	11.935947594	108.269192232	1387.9	
T	11.935947594	108.269422031	1390.3	
T	11.935947594	108.269651830	1392.7	
T	11.935947593	108.269881629	1395.1	
T	11.935947593	108.270111427	1398.5	
T	11.935947593	108.270341226	1403.1	
T	11.935947593	108.270571025	1407.6	
T	11.935947593	108.270800824	1412.2	
T	11.935947593	108.271030623	1417.0	
T	11.935947593	108.271260421	1421.8	
T	11.935947593	108.271490220	1426.7	
T	11.935947593	108.271720019	1431.2	
T	11.935947593	108.271949818	1434.4	
T	11.935947593	108.272179616	1437.6	
T	11.935947592	108.272409415	1440.8	
T	11.935947592	108.272639214	1446.0	
T	11.935947592	108.272869013	1452.4	
T	11.935947592	108.273098812	1458.8	
T	11.935947592	108.273328610	1465.2	
T	11.935947592	108.273558409	1467.6	
T	11.935947592	108.273788208	1470.0	
T	11.935947592	108.274018007	1472.4	
T	11.935947592	108.274247806	1473.3	
T	11.935947592	108.274477604	1471.3	
T	11.935947591	108.274707403	1469.4	
T	11.935947591	108.274937202	1467.4	
T	11.935947591	108.275167001	1465.2	
T	11.935947591	108.275396799	1462.8	
T	11.935947591	108.275626598	1460.5	
T	11.935947591	108.275856397	1457.8	
T	11.935947591	108.276086196	1452.1	
T	11.935947591	108.276315995	1446.5	
T	11.935947591	108.276545793	1440.8	
T	11.935947591	108.276775592	1433.7	
T	11.935947591	108.277005391	1425.2	
T	11.935947590	108.277235190	1416.6	
T	11.935947590	108.277464989	1408.0	
T	11.935947590	108.277694787	1407.8	
T	11.935947590	108.277924586	1409.1	
T	11.935947590	108.278154385	1410.3	
T	11.935947590	108.278384184	1412.4	
T	11.935947590	108.278613982	1417.1	
T	11.935947590	108.278843781	1421.8	
T	11.935947590	108.279073580	1426.5	
T	11.935947590	108.279303379	1430.5	
T	11.935947590	108.279533178	1434.0	
T	11.935947589	108.279762976	1437.6	
T	11.935947589	108.279992775	1441.1	
T	11.935947589	108.280222574	1441.8	
T	11.935947589	108.280452373	1442.3	
T	11.935947589	108.280682172	1442.9	
T	11.935947589	108.280911970	1440.8	
T	11.935947589	108.281141769	1433.5	
T	11.935947589	108.281371568	1426.2	
T	11.935947589	108.281601367	1418.9	
T	11.935947589	108.281831165	1412.3	
T	11.935947589	108.282060964	1406.1	
T	11.935947588	108.282290763	1399.9	
T	11.935947588	108.282520562	1393.8	
T	11.935947588	108.282750361	1388.9	
T	11.935947588	108.282980159	1384.0	
T	11.935947588	108.283209958	1379.1	
T	11.935722758	108.237480000	1230.1	
T	11.935722757	108.237709799	1213.8	
T	11.935722757	108.237939597	1197.2	
T	11.935722757	108.238169396	1180.7	
T	11.935722757	108.238399194	1166.3	
T	11.935722757	108.238628993	1157.5	
T	11.935722757	108.238858792	1148.7	
T	11.935722757	108.239088590	1139.9	
T	11.935722757	108.239318389	1136.3	
T	11.935722757	108.239548187	1135.5	
T	11.935722757	108.239777986	1134.7	
T	11.935722757	108.240007785	1134.2	
T	11.935722756	108.240237583	1139.5	
T	11.935722756	108.240467382	1144.9	
T	11.935722756	108.240697180	1150.3	
T	11.935722756	108.240926979	1152.8	
T	11.935722756	108.241156778	1151.0	
T	11.935722756	108.241386576	1149.2	
T	11.935722756	108.241616375	1147.4	
T	11.935722756	108.241846173	1137.4	
T	11.935722756	108.242075972	1125.1	
T	11.935722756	108.242305770	1112.8	
T	11.935722756	108.242535569	1100.9	
T	11.935722755	108.242765368	1090.9	
T	11.935722755	108.242995166	1080.8	
T	11.935722755	108.243224965	1070.7	
T	11.935722755	108.243454763	1063.9	
T	11.935722755	108.243684562	1059.8	
T	11.935722755	108.243914361	1055.8	
T	11.935722755	108.244144159	1051.7	
T	11.935722755	108.244373958	1049.9	
T	11.935722755	108.244603756	1048.3	
T	11.935722755	108.244833555	1046.7	
T	11.935722754	108.245063354	1045.3	
T	11.935722754	108.245293152	1044.2	
T	11.935722754	108.245522951	1043.1	
T	11.935722754	108.245752749	1042.0	
T	11.935722754	108.245982548	1040.8	
T	11.935722754	108.246212347	1039.5	
T	11.935722754	108.246442145	1038.2	
T	11.935722754	108.246671944	1037.0	
T	11.935722754	108.246901742	1039.4	
T	11.935722754	108.247131541	1041.8	
T	11.935722754	108.247361340	1044.2	
T	11.935722753	108.247591138	1047.3	
T	11.935722753	108.247820937	1051.4	
T	11.935722753	108.248050735	1055.4	
T	11.935722753	108.248280534	1059.5	
T	11.935722753	108.248510333	1061.0	
T	11.935722753	108.248740131	1061.8	
T	11.935722753	108.248969930	1062.5	
T	11.935722753	108.249199728	1063.9	
T	11.935722753	108.249429527	1069.5	
T	11.935722753	108.249659325	1075.1	
T	11.935722753	108.249889124	1080.8	
T	11.935722752	108.250118923	1089.6	
T	11.935722752	108.250348721	1101.4	
T	11.935722752	108.250578520	1113.2	
T	11.935722752	108.250808318	1125.0	
T	11.935722752	108.251038117	1139.0	
T	11.935722752	108.251267916	1153.3	
T	11.935722752	108.251497714	1167.6	
T	11.935722752	108.251727513	1182.1	
T	11.935722752	108.251957311	1197.1	
T	11.935722752	108.252187110	1212.1	
T	11.935722751	108.252416909	1227.0	
T	11.935722751	108.252646707	1236.1	
T	11.935722751	108.252876506	1241.8	
T	11.935722751	108.253106304	1247.5	
T	11.935722751	108.253336103	1253.0	
T	11.935722751	108.253565902	1243.9	
T	11.935722751	108.253795700	1234.8	
T	11.935722751	108.254025499	1225.8	
T	11.935722751	108.254255297	1220.7	
T	11.935722751	108.254485096	1222.0	
T	11.935722751	108.254714895	1223.3	
T	11.935722750	108.254944693	1224.7	
T	11.935722750	108.255174492	1230.2	
T	11.935722750	108.255404290	1237.0	
T	11.935722750	108.255634089	1243.8	
T	11.935722750	108.255863888	1249.6	
T	11.935722750	108.256093686	1249.3	
T	11.935722750	108.256323485	1248.9	
T	11.935722750	108.256553283	1248.6	
T	11.935722750	108.256783082	1246.8	
T	11.935722750	108.257012880	1243.5	
T	11.935722750	108.257242679	1240.3	
T	11.935722749	108.257472478	1237.0	
T	11.935722749	108.257702276	1238.4	
T	11.935722749	108.257932075	1240.4	
T	11.935722749	108.258161873	1242.5	
T	11.935722749	108.258391672	1244.9	
T	11.935722749	108.258621471	1248.4	
T	11.935722749	108.258851269	1251.9	
T	11.935722749	108.259081068	1255.4	
T	11.935722749	108.259310866	1260.2	
T	11.935722749	108.259540665	1265.9	
T	11.935722749	108.259770464	1271.5	
T	11.935722748	108.260000262	1277.1	
T	11.935722748	108.260230061	1283.5	
T	11.935722748	108.260459859	1290.0	
T	11.935722748	108.260689658	1296.4	
T	11.935722748	108.260919457	1303.8	
T	11.935722748	108.261149255	1312.7	
T	11.935722748	108.261379054	1321.6	
T	11.935722748	108.261608852	1330.5	
T	11.935722748	108.261838651	1334.6	
T	11.935722748	108.262068450	1337.2	
T	11.935722747	108.262298248	1339.7	
T	11.935722747	108.262528047	1342.3	
T	11.935722747	108.262757845	1345.5	
T	11.935722747	108.262987644	1348.6	
T	11.935722747	108.263217443	1351.8	
T	11.935722747	108.263447241	1354.9	
T	11.935722747	108.263677040	1358.0	
T	11.935722747	108.263906838	1361.1	
T	11.935722747	108.264136637	1364.1	
T	11.935722747	108.264366436	1369.2	
T	11.935722747	108.264596234	1374.5	
T	11.935722746	108.264826033	1379.8	
T	11.935722746	108.265055831	1385.6	
T	11.935722746	108.265285630	1393.0	
T	11.935722746	108.265515428	1400.4	
T	11.935722746	108.265745227	1407.8	
T	11.935722746	108.265975026	1413.0	
T	11.935722746	108.266204824	1416.9	
T	11.935722746	108.266434623	1420.7	
T	11.935722746	108.266664421	1424.6	
T	11.935722746	108.266894220	1422.5	
T	11.935722746	108.267124019	1420.4	
T	11.935722745	108.267353817	1418.3	
T	11.935722745	108.267583616	1415.8	
T	11.935722745	108.267813414	1412.6	
T	11.935722745	108.268043213	1409.5	
T	11.935722745	108.268273012	1406.3	
T	11.935722745	108.268502810	1402.5	
T	11.935722745	108.268732609	1398.4	
T	11.935722745	108.268962407	1394.3	
T	11.935722745	108.269192206	1390.8	
T	11.935722745	108.269422005	1393.1	
T	11.935722744	108.269651803	1395.4	
T	11.935722744	108.269881602	1397.7	
T	11.935722744	108.270111400	1401.2	
T	11.935722744	108.270341199	1406.0	
T	11.935722744	108.270570998	1410.7	
T	11.935722744	108.270800796	1415.5	
T	11.935722744	108.271030595	1421.0	
T	11.935722744	108.271260393	1426.6	
T	11.935722744	108.271490192	1432.2	
T	11.935722744	108.271719991	1437.3	
T	11.935722744	108.271949789	1440.4	
T	11.935722743	108.272179588	1443.5	
T	11.935722743	108.272409386	1446.7	
T	11.935722743	108.272639185	1451.0	
T	11.935722743	108.272868983	1456.0	
T	11.935722743	108.273098782	1461.1	
T	11.935722743	108.273328581	1466.2	
T	11.935722743	108.273558379	1467.7	
T	11.935722743	108.273788178	1469.1	
T	11.935722743	108.274017976	1470.5	
T	11.935722743	108.274247775	1470.8	
T	11.935722743	108.274477574	1469.3	
T	11.935722742	108.274707372	1467.7	
T	11.935722742	108.274937171	1466.1	
T	11.935722742	108.275166969	1464.2	
T	11.935722742	108.275396768	1462.2	
T	11.935722742	108.275626567	1460.1	
T	11.935722742	108.275856365	1457.8	
T	11.935722742	108.276086164	1452.6	
T	11.935722742	108.276315962	1447.4	
T	11.935722742	108.276545761	1442.2	
T	11.935722742	108.276775560	1435.4	
T	11.935722742	108.277005358	1426.9	
T	11.935722741	108.277235157	1418.3	
T	11.935722741	108.277464955	1409.8	
T	11.935722741	108.277694754	1409.2	
T	11.935722741	108.277924553	1410.1	
T	11.935722741	108.278154351	1411.0	
T	11.935722741	108.278384150	1412.9	
T	11.935722741	108.278613948	1417.9	
T	11.935722741	108.278843747	1423.0	
T	11.935722741	108.279073546	1428.1	
T	11.935722741	108.279303344	1432.4	
T	11.935722740	108.279533143	1436.1	
T	11.935722740	108.279762941	1439.9	
T	11.935722740	108.279992740	1443.6	
T	11.935722740	108.280222538	1444.3	
T	11.935722740	108.280452337	1444.8	
T	11.935722740	108.280682136	1445.4	
T	11.935722740	108.280911934	1443.1	
T	11.935722740	108.281141733	1435.5	
T	11.935722740	108.281371531	1428.0	
T	11.935722740	108.281601330	1420.4	
T	11.935722740	108.281831129	1412.7	
T	11.935722739	108.282060927	1405.0	
T	11.935722739	108.282290726	1397.3	
T	11.935722739	108.282520524	1389.8	
T	11.935722739	108.282750323	1384.9	
T	11.935722739	108.282980122	1380.0	
T	11.935722739	108.283209920	1375.1	
T	11.935497909	108.237480000	1225.8	
T	11.935497908	108.237709798	1210.5	
T	11.935497908	108.237939597	1195.0	
T	11.935497908	108.238169395	1179.6	
T	11.935497908	108.238399194	1166.4	
T	11.935497908	108.238628992	1158.7	
T	11.935497908	108.238858790	1151.0	
T	11.935497908	108.239088589	1143.3	
T	11.935497908	108.239318387	1141.6	
T	11.935497908	108.239548186	1143.1	
T	11.935497908	108.239777984	1144.7	
T	11.935497907	108.240007782	1146.3	
T	11.935497907	108.240237581	1150.8	
T	11.935497907	108.240467379	1155.4	
T	11.935497907	108.240697178	1160.0	
T	11.935497907	108.240926976	1160.9	
T	11.935497907	108.241156774	1156.6	
T	11.935497907	108.241386573	1152.3	
T	11.935497907	108.241616371	1147.9	
T	11.935497907	108.241846170	1137.2	
T	11.935497907	108.242075968	1124.6	
T	11.935497907	108.242305766	1112.0	
T	11.935497906	108.242535565	1100.1	
T	11.935497906	108.242765363	1091.4	
T	11.935497906	108.242995162	1082.8	
T	11.935497906	108.243224960	1074.1	
T	11.935497906	108.243454758	1068.9	
T	11.935497906	108.243684557	1066.7	
T	11.935497906	108.243914355	1064.5	
T	11.935497906	108.244144154	1062.3	
T	11.935497906	108.244373952	1059.8	
T	11.935497906	108.244603751	1057.3	
T	11.935497906	108.244833549	1054.7	
T	11.935497905	108.245063347	1052.4	
T	11.935497905	108.245293146	1050.8	
T	11.935497905	108.245522944	1049.2	
T	11.935497905	108.245752743	1047.6	
T	11.935497905	108.245982541	1046.3	
T	11.935497905	108.246212339	1045.1	
T	11.935497905	108.246442138	1044.0	
T	11.935497905	108.246671936	1042.9	
T	11.935497905	108.246901735	1045.2	
T	11.935497905	108.247131533	1047.4	
T	11.935497904	108.247361331	1049.7	
T	11.935497904	108.247591130	1052.8	
T	11.935497904	108.247820928	1057.4	
T	11.935497904	108.248050727	1061.9	
T	11.935497904	108.248280525	1066.4	
T	11.935497904	108.248510323	1067.5	
T	11.935497904	108.248740122	1067.5	
T	11.935497904	108.248969920	1067.4	
T	11.935497904	108.249199719	1068.2	
T	11.935497904	108.249429517	1073.4	
T	11.935497904	108.249659315	1078.7	
T	11.935497903	108.249889114	1083.9	
T	11.935497903	108.250118912	1092.8	
T	11.935497903	108.250348711	1105.0	
T	11.935497903	108.250578509	1117.3	
T	11.935497903	108.250808307	1129.5	
T	11.935497903	108.251038106	1145.1	
T	11.935497903	108.251267904	1161.0	
T	11.935497903	108.251497703	1177.0	
T	11.935497903	108.251727501	1192.7	
T	11.935497903	108.251957299	1207.8	
T	11.935497903	108.252187098	1222.9	
T	11.935497902	108.252416896	1238.0	
T	11.935497902	108.252646695	1246.7	
T	11.935497902	108.252876493	1251.6	
T	11.935497902	108.253106291	1256.6	
T	11.935497902	108.253336090	1261.4	
T	11.935497902	108.253565888	1252.9	
T	11.935497902	108.253795687	1244.4	
T	11.935497902	108.254025485	1235.9	
T	11.935497902	108.254255283	1230.5	
T	11.935497902	108.254485082	1230.1	
T	11.935497902	108.254714880	1229.6	
T	11.935497901	108.254944679	1229.1	
T	11.935497901	108.255174477	1234.5	
T	11.935497901	108.255404275	1241.7	
T	11.935497901	108.255634074	1248.8	
T	11.935497901	108.255863872	1255.2	
T	11.935497901	108.256093671	1256.4	
T	11.935497901	108.256323469	1257.7	
T	11.935497901	108.256553267	1258.9	
T	11.935497901	108.256783066	1258.2	
T	11.935497901	108.257012864	1255.6	
T	11.935497900	108.257242663	1253.0	
T	11.935497900	108.257472461	1250.4	
T	11.935497900	108.257702260	1252.6	
T	11.935497900	108.257932058	1255.3	
T	11.935497900	108.258161856	1258.1	
T	11.935497900	108.258391655	1261.0	
T	11.935497900	108.258621453	1264.4	
T	11.935497900	108.258851252	1267.7	
T	11.935497900	108.259081050	1271.1	
T	11.935497900	108.259310848	1275.3	
T	11.935497900	108.259540647	1280.1	
T	11.935497899	108.259770445	1284.8	
T	11.935497899	108.260000244	1289.5	
T	11.935497899	108.260230042	1294.5	
T	11.935497899	108.260459840	1299.4	
T	11.935497899	108.260689639	1304.4	
T	11.935497899	108.260919437	1309.6	
T	11.935497899	108.261149236	1315.3	
T	11.935497899	108.261379034	1321.0	
T	11.935497899	108.261608832	1326.7	
T	11.935497899	108.261838631	1329.7	
T	11.935497899	108.262068429	1331.8	
T	11.935497898	108.262298228	1333.9	
T	11.935497898	108.262528026	1336.2	
T	11.935497898	108.262757824	1339.5	
T	11.935497898	108.262987623	1342.9	
T	11.935497898	108.263217421	1346.3	
T	11.935497898	108.263447220	1349.3	
T	11.935497898	108.263677018	1351.9	
T	11.935497898	108.263906816	1354.5	
T	11.935497898	108.264136615	1357.2	
T	11.935497898	108.264366413	1362.3	
T	11.935497898	108.264596212	1367.7	
T	11.935497897	108.264826010	1373.2	
T	11.935497897	108.265055808	1379.2	
T	11.935497897	108.265285607	1387.1	
T	11.935497897	108.265515405	1394.9	
T	11.935497897	108.265745204	1402.7	
T	11.935497897	108.265975002	1408.1	
T	11.935497897	108.266204800	1412.0	
T	11.935497897	108.266434599	1415.9	
T	11.935497897	108.266664397	1419.7	
T	11.935497897	108.266894196	1419.5	
T	11.935497896	108.267123994	1419.2	
T	11.935497896	108.267353792	1419.0	
T	11.935497896	108.267583591	1418.0	
T	11.935497896	108.267813389	1415.7	
T	11.935497896	108.268043188	1413.5	
T	11.935497896	108.268272986	1411.2	
T	11.935497896	108.268502784	1407.2	
T	11.935497896	108.268732583	1402.6	
T	11.935497896	108.268962381	1398.0	
T	11.935497896	108.269192180	1394.1	
T	11.935497896	108.269421978	1396.5	
T	11.935497895	108.269651776	1399.0	
T	11.935497895	108.269881575	1401.4	
T	11.935497895	108.270111373	1404.8	
T	11.935497895	108.270341172	1409.2	
T	11.935497895	108.270570970	1413.6	
T	11.935497895	108.270800768	1418.0	
T	11.935497895	108.271030567	1424.1	
T	11.935497895	108.271260365	1430.4	
T	11.935497895	108.271490164	1436.8	
T	11.935497895	108.271719962	1442.4	
T	11.935497895	108.271949761	1445.8	
T	11.935497894	108.272179559	1449.2	
T	11.935497894	108.272409357	1452.5	
T	11.935497894	108.272639156	1456.0	
T	11.935497894	108.272868954	1459.6	
T	11.935497894	108.273098753	1463.2	
T	11.935497894	108.273328551	1466.7	
T	11.935497894	108.273558349	1467.2	
T	11.935497894	108.273788148	1467.5	
T	11.935497894	108.274017946	1467.9	
T	11.935497894	108.274247745	1467.7	
T	11.935497893	108.274477543	1466.2	
T	11.935497893	108.274707341	1464.8	
T	11.935497893	108.274937140	1463.4	
T	11.935497893	108.275166938	1461.3	
T	11.935497893	108.275396737	1459.1	
T	11.935497893	108.275626535	1456.8	
T	11.935497893	108.275856333	1454.3	
T	11.935497893	108.276086132	1449.8	
T	11.935497893	108.276315930	1445.3	
T	11.935497893	108.276545729	1440.8	
T	11.935497893	108.276775527	1434.9	
T	11.935497892	108.277005325	1427.4	
T	11.935497892	108.277235124	1420.0	
T	11.935497892	108.277464922	1412.6	
T	11.935497892	108.277694721	1411.4	
T	11.935497892	108.277924519	1411.3	
T	11.935497892	108.278154317	1411.2	
T	11.935497892	108.278384116	1412.4	
T	11.935497892	108.278613914	1417.7	
T	11.935497892	108.278843713	1423.0	
T	11.935497892	108.279073511	1428.3	
T	11.935497892	108.279303309	1432.5	
T	11.935497891	108.279533108	1436.0	
T	11.935497891	108.279762906	1439.6	
T	11.935497891	108.279992705	1443.1	
T	11.935497891	108.280222503	1443.7	
T	11.935497891	108.280452301	1444.3	
T	11.935497891	108.280682100	1444.8	
T	11.935497891	108.280911898	1442.5	
T	11.935497891	108.281141697	1434.6	
T	11.935497891	108.281371495	1426.7	
T	11.935497891	108.281601293	1418.8	
T	11.935497891	108.281831092	1410.7	
T	11.935497890	108.282060890	1402.5	
T	11.935497890	108.282290689	1394.3	
T	11.935497890	108.282520487	1386.4	
T	11.935497890	108.282750285	1382.1	
T	11.935497890	108.282980084	1377.9	
T	11.935497890	108.283209882	1373.7	
T	11.935273059	108.237480000	1221.5	
T	11.935273059	108.237709798	1207.2	
T	11.935273059	108.237939596	1192.9	
T	11.935273059	108.238169395	1178.5	
T	11.935273059	108.238399193	1166.4	
T	11.935273059	108.238628991	1159.8	
T	11.935273059	108.238858789	1153.2	
T	11.935273059	108.239088587	1146.7	
T	11.935273059	108.239318386	1146.9	
T	11.935273059	108.239548184	1150.8	
T	11.935273059	108.239777982	1154.6	
T	11.935273058	108.240007780	1158.4	
T	11.935273058	108.240237579	1162.1	
T	11.935273058	108.240467377	1165.9	
T	11.935273058	108.240697175	1169.6	
T	11.935273058	108.240926973	1169.1	
T	11.935273058	108.241156771	1162.2	
T	11.935273058	108.241386570	1155.4	
T	11.935273058	108.241616368	1148.5	
T	11.935273058	108.241846166	1136.9	
T	11.935273058	108.242075964	1124.1	
T	11.935273057	108.242305762	1111.2	
T	11.935273057	108.242535561	1099.2	
T	11.935273057	108.242765359	1092.0	
T	11.935273057	108.242995157	1084.7	
T	11.935273057	108.243224955	1077.5	
T	11.935273057	108.243454754	1073.9	
T	11.935273057	108.243684552	1073.6	
T	11.935273057	108.243914350	1073.3	
T	11.935273057	108.244144148	1072.9	
T	11.935273057	108.244373946	1069.7	
T	11.935273057	108.244603745	1066.2	
T	11.935273056	108.244833543	1062.7	
T	11.935273056	108.245063341	1059.6	
T	11.935273056	108.245293139	1057.4	
T	11.935273056	108.245522937	1055.3	
T	11.935273056	108.245752736	1053.2	
T	11.935273056	108.245982534	1051.8	
T	11.935273056	108.246212332	1050.8	
T	11.935273056	108.246442130	1049.8	
T	11.935273056	108.246671929	1048.8	
T	11.935273056	108.246901727	1051.0	
T	11.935273056	108.247131525	1053.1	
T	11.935273055	108.247361323	1055.2	
T	11.935273055	108.247591121	1058.4	
T	11.935273055	108.247820920	1063.4	
T	11.935273055	108.248050718	1068.4	
T	11.935273055	108.248280516	1073.3	
T	11.935273055	108.248510314	1073.9	
T	11.935273055	108.248740112	1073.2	
T	11.935273055	108.248969911	1072.4	
T	11.935273055	108.249199709	1072.5	
T	11.935273055	108.249429507	1077.3	
T	11.935273055	108.249659305	1082.2	
T	11.935273054	108.249889103	1087.0	
T	11.935273054	108.250118902	1096.0	
T	11.935273054	108.250348700	1108.7	
T	11.935273054	108.250578498	1121.4	
T	11.935273054	108.250808296	1134.0	
T	11.935273054	108.251038095	1151.1	
T	11.935273054	108.251267893	1168.7	
T	11.935273054	108.251497691	1186.3	
T	11.935273054	108.251727489	1203.3	
T	11.935273054	108.251957287	1218.5	
T	11.935273053	108.252187086	1233.8	
T	11.935273053	108.252416884	1249.0	
T	11.935273053	108.252646682	1257.3	
T	11.935273053	108.252876480	1261.5	
T	11.935273053	108.253106278	1265.7	
T	11.935273053	108.253336077	1269.7	
T	11.935273053	108.253565875	1261.9	
T	11.935273053	108.253795673	1254.0	
T	11.935273053	108.254025471	1246.1	
T	11.935273053	108.254255270	1240.4	
T	11.935273053	108.254485068	1238.1	
T	11.935273052	108.254714866	1235.9	
T	11.935273052	108.254944664	1233.6	
T	11.935273052	108.255174462	1238.8	
T	11.935273052	108.255404261	1246.4	
T	11.935273052	108.255634059	1253.9	
T	11.935273052	108.255863857	1260.8	
T	11.935273052	108.256093655	1263.6	
T	11.935273052	108.256323453	1266.4	
T	11.935273052	108.256553252	1269.2	
T	11.935273052	108.256783050	1269.6	
T	11.935273052	108.257012848	1267.7	
T	11.935273051	108.257242646	1265.8	
T	11.935273051	108.257472445	1263.8	
T	11.935273051	108.257702243	1266.7	
T	11.935273051	108.257932041	1270.2	
T	11.935273051	108.258161839	1273.7	
T	11.935273051	108.258391637	1277.2	
T	11.935273051	108.258621436	1280.4	
T	11.935273051	108.258851234	1283.6	
T	11.935273051	108.259081032	1286.8	
T	11.935273051	108.259310830	1290.4	
T	11.935273051	108.259540628	1294.2	
T	11.935273050	108.259770427	1298.1	
T	11.935273050	108.260000225	1301.9	
T	11.935273050	108.260230023	1305.4	
T	11.935273050	108.260459821	1308.9	
T	11.935273050	108.260689619	1312.3	
T	11.935273050	108.260919418	1315.4	
T	11.935273050	108.261149216	1317.9	
T	11.935273050	108.261379014	1320.4	
T	11.935273050	108.261608812	1322.9	
T	11.935273050	108.261838611	1324.8	
T	11.935273049	108.262068409	1326.4	
T	11.935273049	108.262298207	1328.1	
T	11.935273049	108.262528005	1330.0	
T	11.935273049	108.262757803	1333.6	
T	11.935273049	108.262987602	1337.2	
T	11.935273049	108.263217400	1340.7	
T	11.935273049	108.263447198	1343.6	
T	11.935273049	108.263676996	1345.8	
T	11.935273049	108.263906794	1348.0	
T	11.935273049	108.264136593	1350.2	
T	11.935273049	108.264366391	1355.4	
T	11.935273048	108.264596189	1361.0	
T	11.935273048	108.264825987	1366.6	
T	11.935273048	108.265055786	1372.9	
T	11.935273048	108.265285584	1381.2	
T	11.935273048	108.265515382	1389.4	
T	11.935273048	108.265745180	1397.7	
T	11.935273048	108.265974978	1403.3	
T	11.935273048	108.266204777	1407.1	
T	11.935273048	108.266434575	1411.0	
T	11.935273048	108.266664373	1414.9	
T	11.935273048	108.266894171	1416.5	
T	11.935273047	108.267123969	1418.1	
T	11.935273047	108.267353768	1419.7	
T	11.935273047	108.267583566	1420.2	
T	11.935273047	108.267813364	1418.9	
T	11.935273047	108.268043162	1417.5	
T	11.935273047	108.268272961	1416.1	
T	11.935273047	108.268502759	1412.0	
T	11.935273047	108.268732557	1406.8	
T	11.935273047	108.268962355	1401.7	
T	11.935273047	108.269192153	1397.4	
T	11.935273046	108.269421952	1399.9	
T	11.935273046	108.269651750	1402.5	
T	11.935273046	108.269881548	1405.1	
T	11.935273046	108.270111346	1408.4	
T	11.935273046	108.270341144	1412.4	
T	11.935273046	108.270570943	1416.4	
T	11.935273046	108.270800741	1420.5	
T	11.935273046	108.271030539	1427.1	
T	11.935273046	108.271260337	1434.2	
T	11.935273046	108.271490135	1441.3	
T	11.935273046	108.271719934	1447.6	
T	11.935273045	108.271949732	1451.2	
T	11.935273045	108.272179530	1454.8	
T	11.935273045	108.272409328	1458.4	
T	11.935273045	108.272639127	1461.1	
T	11.935273045	108.272868925	1463.1	
T	11.935273045	108.273098723	1465.2	
T	11.935273045	108.273328521	1467.3	
T	11.935273045	108.273558319	1466.7	
T	11.935273045	108.273788118	1466.0	
T	11.935273045	108.274017916	1465.4	
T	11.935273045	108.274247714	1464.5	
T	11.935273044	108.274477512	1463.2	
T	11.935273044	108.274707310	1461.9	
T	11.935273044	108.274937109	1460.6	
T	11.935273044	108.275166907	1458.5	
T	11.935273044	108.275396705	1456.0	
T	11.935273044	108.275626503	1453.5	
T	11.935273044	108.275856302	1450.9	
T	11.935273044	108.276086100	1447.0	
T	11.935273044	108.276315898	1443.2	
T	11.935273044	108.276545696	1439.3	
T	11.935273044	108.276775494	1434.3	
T	11.935273043	108.277005293	1428.0	
T	11.935273043	108.277235091	1421.7	
T	11.935273043	108.277464889	1415.4	
T	11.935273043	108.277694687	1413.5	
T	11.935273043	108.277924485	1412.5	
T	11.935273043	108.278154284	1411.5	
T	11.935273043	108.278384082	1411.9	
T	11.935273043	108.278613880	1417.4	
T	11.935273043	108.278843678	1422.9	
T	11.935273043	108.279073477	1428.4	
T	11.935273042	108.279303275	1432.6	
T	11.935273042	108.279533073	1435.9	
T	11.935273042	108.279762871	1439.2	
T	11.935273042	108.279992669	1442.5	
T	11.935273042	108.280222468	1443.2	
T	11.935273042	108.280452266	1443.7	
T	11.935273042	108.280682064	1444.3	
T	11.935273042	108.280911862	1441.9	
T	11.935273042	108.281141660	1433.7	
T	11.935273042	108.281371459	1425.5	
T	11.935273042	108.281601257	1417.3	
T	11.935273041	108.281831055	1408.7	
T	11.935273041	108.282060853	1400.0	
T	11.935273041	108.282290651	1391.2	
T	11.935273041	108.282520450	1382.9	
T	11.935273041	108.282750248	1379.4	
T	11.935273041	108.282980046	1375.8	
T	11.935273041	108.283209844	1372.2	
